Epoch,Loss_initial,Weight_initial,Loss_peak,Weight_peak,Loss_boundary,Weight_boundary,Loss_pde,Weight_pde,Loss_nonneg,Weight_nonneg,Learning_Rate
2333,1.1023284969269298e-06,0.9996310746195767,3.3980556963797426e-06,1.031576581439117,2.2960416856676602e-07,0.0,1.3482068084158527e-07,0.9682695431126885,1.2738411214741063e-07,0.1,0.0006300327212069198
2334,1.0221260708931368e-06,0.9996392950146499,2.4970479444164084e-06,1.0313457076980381,2.2917072328709764e-07,0.0,1.440985215594992e-07,0.9684932415375505,1.1392815224553487e-07,0.1,0.000629274790412923
2335,1.0926063396254904e-06,0.9998176691807035,1.2926498129672837e-06,1.0309619781203327,2.2942627708744112e-07,0.0,1.4984645702043053e-07,0.9686996399389461,7.92887391298791e-08,0.1,0.000628516541879932
2336,1.176502337330021e-06,1.0001057053342424,4.7463339569731033e-07,1.0305333107050436,2.291733949277841e-07,0.0,1.3494272366187943e-07,0.9688413121055037,6.629223037180054e-08,0.1,0.0006277579774788495
2337,1.0969450841002981e-06,0.99920193415359,2.0392490114318207e-06,1.0322637688414746,2.2908315600034257e-07,0.0,1.466578112285788e-07,0.9680156639737636,8.973658793820505e-08,0.1,0.000626999099081358
2338,1.1661802545859246e-06,0.9991774042554651,2.3788395537849283e-06,1.032280259164916,2.2902712260020053e-07,0.0,1.5160537714109523e-07,0.9680247402958767,2.0879036810583784e-07,0.1,0.0006262399085599144
2339,9.590822855898296e-07,0.9990605428980682,2.5594192720745923e-06,1.032352833729623,2.2981689085099788e-07,0.0,1.4102270995408617e-07,0.9680700617635378,1.1312980063848954e-07,0.1,0.0006254804077877458
2340,1.612811729501118e-06,0.9996813014172865,1.2476341453293571e-06,1.0317788396371965,2.2950803213461768e-07,0.0,1.5294754973638192e-07,0.9680243299434018,3.3826691492322425e-07,0.1,0.0006247205986388449
2341,1.112316226681287e-06,0.9992173976109557,2.3683217023062753e-06,1.0325098160551538,2.2949035383135197e-07,0.0,1.3988261571284966e-07,0.9677582878742509,1.258314625829371e-07,0.1,0.0006239604829879655
2342,1.4988286238803994e-06,0.9990151086883116,4.667230768973241e-06,1.0329323379020774,2.2943171984479704e-07,0.0,1.7385882244980166e-07,0.9675390834323923,2.9711852533864658e-08,0.1,0.0006232000627106172
2343,1.027878852255526e-06,0.9988726159189564,2.5319689029856818e-06,1.0326089563446992,2.2966364099374914e-07,0.0,2.0514538334737153e-07,0.9680059841856102,1.54619527847899e-07,0.1,0.0006224393396830611
2344,1.311284108851396e-06,0.9993224980307731,1.3765353514827439e-06,1.032240303095939,2.3005129889952514e-07,0.0,1.5401624864352925e-07,0.9679257796972118,2.7740591690417205e-07,0.1,0.0006216783157823061
2345,1.7884178760141367e-06,0.9989853285707374,3.2543553061259445e-06,1.0329760007580657,2.291621683525591e-07,0.0,1.7858421585970063e-07,0.9675282738220538,3.602272329317202e-07,0.1,0.000620916992886103
2346,1.1107636055385228e-06,0.998926608624181,1.8609508742883918e-06,1.0328048768907563,2.294650442991042e-07,0.0,1.4960369298933074e-07,0.9677591379192211,1.0238404968276882e-07,0.1,0.0006201553728729402
2347,1.8838562709788675e-06,0.9981045294417855,8.235535460698884e-06,1.0344543708199605,2.2958599288358528e-07,0.0,1.8421295067128085e-07,0.9669327414161676,3.098076106766712e-08,0.1,0.0006193934576220392
2348,2.2970198187977076e-06,0.9982500736274479,8.043440175242722e-06,1.0342851477165305,2.2936163190934167e-07,0.0,1.9263532635704905e-07,0.966957436542221,5.434928311842668e-07,0.1,0.0006186312490133506
2349,1.7386960280418862e-06,0.9982847715821679,3.48697608387738e-06,1.0339642438243088,2.2974907665229694e-07,0.0,1.7850280187303724e-07,0.9672446566566083,3.789916718233144e-07,0.1,0.0006178687489275481
2350,2.7997189135930967e-06,0.9981424180780146,8.023838745430112e-06,1.0346055882335037,2.295727483669907e-07,0.0,1.6829335436341353e-07,0.9667466779011128,1.236383972980093e-08,0.1,0.0006171059592460249
2351,1.0444121016917052e-06,0.9979308305897581,3.2189486773859244e-06,1.0343450948576276,2.3000698945452314e-07,0.0,1.6102595168376865e-07,0.9672197688915043,1.3170256352168508e-07,0.1,0.0006163428818508886
2352,2.3823454284865875e-06,0.9984713401124656,6.05432478550938e-06,1.0343087007310312,2.293118370744196e-07,0.0,1.6332265317942074e-07,0.9667166616024094,4.655911993722839e-07,0.1,0.0006155795186249571
2353,1.5078908290888648e-06,0.9984242634253411,1.2375603546388447e-06,1.033859096426396,2.2955462952722883e-07,0.0,1.7041222122315958e-07,0.96721434868598,5.338026198842272e-08,0.1,0.0006148158714517531
2354,3.3104647627624217e-06,0.9981866678722007,3.9286865103349555e-06,1.0348133627191187,2.2951584810471104e-07,0.0,1.631750023989298e-07,0.9664986820270312,9.663542854809748e-09,0.1,0.0006140519422155
2355,1.0981125342368614e-06,0.9979489872858012,2.3600457552674925e-06,1.0347377166015197,2.2931480714305508e-07,0.0,1.3530622311463958e-07,0.9668130108045054,1.2401744697854156e-07,0.1,0.0006132877328011174
2356,3.0337203043018235e-06,0.998274370449866,6.534248768730322e-06,1.0350003577851385,2.2935552124181413e-07,0.0,1.9342706991665182e-07,0.9662259865271526,6.254927598092763e-07,0.1,0.000612523245094216
2357,1.0070494909086847e-06,0.9981556650989752,1.6427571836175048e-06,1.0347408945513943,2.294891601195559e-07,0.0,1.4194812081314012e-07,0.9666051531829782,1.0018282381452082e-07,0.1,0.0006117584809810933
2358,3.1847418995312182e-06,0.9974406418921586,8.890989192877896e-06,1.0363518685330184,2.292122758262849e-07,0.0,1.7389967865710787e-07,0.965710198484217,7.165199100711561e-09,0.1,0.0006109934423487285
2359,1.4462323179031955e-06,0.9974021748631292,8.615151045887615e-07,1.0359483030971328,2.2969143742557208e-07,0.0,1.4213031818144373e-07,0.9661532250340225,2.6548823939265276e-07,0.1,0.0006102281310847788
2360,6.835051408415893e-06,0.9964061387494947,1.5442970834556036e-05,1.037881992373774,2.2962233003909205e-07,0.0,2.5748016696525156e-07,0.9652165639687302,1.4353937558553298e-06,0.1,0.0006094625490775732
2361,2.730778760451358e-06,0.9962768176764831,7.260003712872276e-06,1.0377363795651617,2.2934190724299697e-07,0.0,1.8917432953458047e-07,0.9654924879648653,7.83617437605244e-09,0.1,0.0006086966982161094
2362,3.7358524878072785e-06,0.9965086471887167,7.533908046752913e-06,1.0375438911569232,2.2885231487634883e-07,0.0,1.9941086293329136e-07,0.9654541349961427,1.0342913192573633e-08,0.1,0.0006079305803900482
2363,2.3245622742251726e-06,0.9963939621529017,4.657505542127183e-06,1.0373455731128702,2.2944769284549693e-07,0.0,1.937853539857315e-07,0.9657681242360006,4.2470819039408525e-07,0.1,0.0006071641974897094
2364,2.2191618427314097e-06,0.9960627783934768,8.628152500023134e-06,1.037900964590341,2.2949387812332134e-07,0.0,1.9847888665935898e-07,0.9655449007066109,4.027111231152958e-07,0.1,0.0006063975514060665
2365,4.052195436088368e-06,0.9964972663889772,1.1224640729778912e-05,1.0376739337097425,2.2995897097644047e-07,0.0,2.286374609639097e-07,0.965338425812972,4.410272147481464e-09,0.1,0.0006056306440307422
2366,1.6274931340376497e-06,0.9964624865873583,1.7527870568301296e-06,1.0373486767181934,2.2903566332388436e-07,0.0,1.6025163063204673e-07,0.9656994428639427,2.4331610504191303e-08,0.1,0.0006048634772560048
2367,1.9412482288316824e-06,0.9960829254022177,3.963211838708958e-06,1.0380613394820266,2.2933311072392826e-07,0.0,1.8766741050058044e-07,0.9653673195835172,3.694580357205268e-07,0.1,0.0006040960529747616
2368,1.1899710443685763e-06,0.9960637451202918,1.7487885770606226e-06,1.0378052841204608,2.2889059891895158e-07,0.0,1.555659139285126e-07,0.9656435315696578,1.9787729854670033e-07,0.1,0.0006033283730805558
2369,1.0412989013275364e-06,0.9957527730343151,3.046095343961497e-06,1.0383522714005982,2.2950257516640704e-07,0.0,1.396498845451788e-07,0.9654084907664371,7.106803678880169e-08,0.1,0.0006025604394675613
2370,1.0838648449862376e-06,0.9957436188851697,3.3971455195569433e-06,1.038335514702372,2.2944352906506538e-07,0.0,1.4188759678290808e-07,0.9654353740569414,5.911867972940854e-08,0.1,0.000601792254030578
2371,1.594837613083655e-06,0.9961858576159119,1.769919322214264e-06,1.0378135976083542,2.293792249474791e-07,0.0,1.5938715591801156e-07,0.9655160229194356,3.294730106517818e-07,0.1,0.0006010238186650272
2372,1.2037455690006027e-06,0.995990748886587,2.1818141249241307e-06,1.038024715224147,2.289166900482087e-07,0.0,1.4252638891321112e-07,0.9655009825921584,2.2117441744740063e-07,0.1,0.0006002551352669465
2373,1.2308789791859454e-06,0.9960962606899536,1.7132135781139368e-06,1.037814885278581,2.2960747969591466e-07,0.0,1.3764181971964717e-07,0.965606267357399,3.7660083052060145e-08,0.1,0.0005994862057329859
2374,1.5734435692138504e-06,0.9960431304467778,2.5479166652075946e-06,1.0378974643669583,2.299870516253577e-07,0.0,1.706321057781679e-07,0.9655777832029588,2.4785407504168688e-08,0.1,0.0005987170319604023
2375,1.3591849210570217e-06,0.9958035932665951,4.0639024518895894e-06,1.0383876058805515,2.2834588264686317e-07,0.0,1.3065169923720532e-07,0.9653281416318928,2.5954764737434743e-07,0.1,0.0005979476158470562
2376,1.9758172129513696e-06,0.9962046294603256,1.8865212041419e-06,1.0378290558619327,2.2922682774151326e-07,0.0,1.579152524300298e-07,0.9654866162945637,3.7975348732288694e-07,0.1,0.0005971779592914048
2377,1.2630271157831885e-06,0.9956714946621047,3.946066499338485e-06,1.0387196950662896,2.3002776572411676e-07,0.0,1.3641020757404476e-07,0.9651300708054956,4.106193429720406e-08,0.1,0.0005964080641924994
2378,1.0353742254665121e-06,0.9956907408953769,2.7511039206729038e-06,1.0385375600129194,2.296193031270377e-07,0.0,1.2271476634850842e-07,0.9652939166257866,6.876425828750143e-08,0.1,0.0005956379324499795
2379,1.1961280961259035e-06,0.9957541482633376,2.875923200917896e-06,1.0384068177648593,2.2885512862558244e-07,0.0,1.3515702335098467e-07,0.9653622065930354,6.143920927570434e-08,0.1,0.0005948675659640687
2380,1.2332911865087226e-06,0.9958165574937601,2.1273092443152564e-06,1.03811835301639,2.2914015573860524e-07,0.0,1.5212296489153232e-07,0.9655892152890124,2.2908153596290504e-07,0.1,0.0005940969666355696
2381,9.431010425942077e-07,0.9957079215451224,1.79425478563644e-06,1.037998218253134,2.3041899055442627e-07,0.0,1.5801074937371595e-07,0.9658189372734336,1.530724205167644e-07,0.1,0.0005933261363658595
2382,1.2236678230692632e-06,0.9955710611923667,3.337809857839602e-06,1.038424321838161,2.2939610744288075e-07,0.0,1.6032345229177736e-07,0.965530643412096,5.98462719381132e-08,0.1,0.0005925550770568856
2383,1.0580698699413915e-06,0.995561189844288,2.893187456720625e-06,1.038332242424562,2.2930507270757516e-07,0.0,1.4708948015140777e-07,0.965633541646915,1.4547319437951955e-07,0.1,0.00059178379061116
2384,1.0562001762082218e-06,0.995592382688001,2.8957419999642298e-06,1.0382820232905319,2.2974225544203364e-07,0.0,1.363128490083909e-07,0.9656535135163746,1.6780241196556744e-07,0.1,0.0005910122789317552
2385,1.3667629445990315e-06,0.9957933114694402,2.9869818263250636e-06,1.0381235997416567,2.2973227942202357e-07,0.0,1.366249762213556e-07,0.9656119519727405,3.799481973487673e-08,0.1,0.0005902405439222998
2386,9.714924544823589e-07,0.9957174822134793,1.2914171065858682e-06,1.0377409725690616,2.296652041877678e-07,0.0,1.5423647425905074e-07,0.9660713502037921,1.5618314819221268e-07,0.1,0.000589468587486973
2387,1.0424657830299111e-06,0.9957700970183702,1.329543692918378e-06,1.0376654863096995,2.2958268175443663e-07,0.0,1.5198938285720942e-07,0.9660951615780958,1.6763837606958987e-07,0.1,0.0005886964115305007
2388,9.845979320743936e-07,0.9956836972322884,1.690765998318966e-06,1.0378463587497773,2.293654972618242e-07,0.0,1.3204487459006486e-07,0.9660016269650321,1.218846392703199e-07,0.1,0.0005879240179581506
2389,1.2216867162351264e-06,0.9954848375546659,3.2335524338122923e-06,1.0383238862974216,2.2944618649489712e-07,0.0,1.38660396942214e-07,0.9657238952607993,4.2683527823328404e-08,0.1,0.0005871514086757265
2390,1.130120381276356e-06,0.9955698533963133,1.7107429357565707e-06,1.0379720077254013,2.2988442083260452e-07,0.0,1.4336924891722447e-07,0.9659916922855656,1.6333778773969243e-07,0.1,0.0005863785855895653
2391,1.7448049902668572e-06,0.995378577947747,3.974513674620539e-06,1.0386420009495805,2.295126222406907e-07,0.0,1.4051863672648324e-07,0.9655139069366916,3.6770745737157995e-07,0.1,0.000585605550606531
2392,1.2795036354873446e-06,0.9953193101834671,2.573054416643572e-06,1.038420598617312,2.2882515793298808e-07,0.0,1.4017433613844332e-07,0.9657955075960579,4.3761012591403414e-08,0.1,0.0005848323056340106
2393,1.1150259524583817e-06,0.995246950099974,1.9219983187213074e-06,1.0381553146602283,2.294458028018198e-07,0.0,1.6768456134741427e-07,0.9661340803392579,6.082574799393115e-08,0.1,0.0005840588525799095
2394,1.1972776974289445e-06,0.9952868150948075,1.9973069811385358e-06,1.038075113659926,2.2969187796206825e-07,0.0,1.706407175561253e-07,0.9661753431908726,2.185953746902669e-07,0.1,0.0005832851933526459
2395,1.0647811450326117e-06,0.9954105806784675,1.377091962240229e-06,1.0379118797549918,2.3024209383493144e-07,0.0,1.2865716314536257e-07,0.9662157365055276,1.468946919658265e-07,0.1,0.0005825113298611472
2396,1.6905469237826765e-06,0.9955699578430661,2.1359978745749686e-06,1.037945561586607,2.2968768575992726e-07,0.0,1.4771256928725052e-07,0.9660236006536329,1.9708966902953762e-08,0.1,0.0005817372640148445
2397,1.8314723320145276e-06,0.9955827335177864,2.0142299490544247e-06,1.037742627792894,2.3011564564967557e-07,0.0,1.7671646901362692e-07,0.9662146800715792,1.8855384809057796e-08,0.1,0.0005809629977236685
2398,1.7199519106725347e-06,0.9956340897346087,1.613799554434081e-06,1.0375756809609198,2.2962709067542164e-07,0.0,1.6717766015972302e-07,0.9663311901440079,2.0250656262987832e-08,0.1,0.0005801885328980439
2399,9.691096920505515e-07,0.9954854014711955,1.0339158507122193e-06,1.03741101025233,2.2950550260247837e-07,0.0,1.597945811226964e-07,0.966645466735293,1.2081136446795426e-07,0.1,0.0005794138714488863
2400,2.5822787392826285e-06,0.9946974169890255,5.4485208238475025e-06,1.039090597762839,2.299359209700924e-07,0.0,1.818450527935056e-07,0.9657547794919148,5.194892196414003e-07,0.1,0.0005786390152875954
2401,9.47893681768619e-07,0.9945871254004311,1.347702777820814e-06,1.0387928021768829,2.299764787494496e-07,0.0,1.435345495792717e-07,0.966163780620772,9.031157333083684e-08,0.1,0.0005778639663260519
2402,2.7386565761844395e-06,0.9954629226322262,2.744408902799478e-06,1.0385107667272673,2.293211025516939e-07,0.0,1.7063049995158508e-07,0.9655709309659045,7.989234163119363e-09,0.1,0.000577088726476612
2403,1.157890324066102e-06,0.9953336980544621,8.68894346695015e-07,1.0382087237875939,2.2981483027706417e-07,0.0,1.5050360957502562e-07,0.9660031087873117,4.490372162990752e-08,0.1,0.0005763132976521029
2404,1.8625432858243585e-06,0.9951035724832278,2.1532234768528724e-06,1.0389472765420784,2.2901895135873929e-07,0.0,1.5462350688721926e-07,0.9654955900883334,3.6112348311689857e-07,0.1,0.0005755376817658183
2405,1.3505800779967103e-06,0.9950970187050883,1.139123583016044e-06,1.0386780692679776,2.2907882168965443e-07,0.0,1.4393265246326337e-07,0.965772257808786,2.4470449488944723e-07,0.1,0.0005747618807315132
2406,1.0986389042955125e-06,0.9941947987729924,4.862135483563179e-06,1.0404098269802962,2.2936964683140104e-07,0.0,1.402184466314793e-07,0.9649436248843453,4.2720515125438396e-08,0.1,0.0005739858964633994
2407,9.955311952580814e-07,0.9943901007791524,1.1851907402160577e-06,1.0399397132275785,2.300154591239334e-07,0.0,1.296873506362317e-07,0.9652193396778784,1.0013786777562927e-07,0.1,0.0005732097308761414
2408,1.7696613667794736e-06,0.9941026092934125,3.3078315482271137e-06,1.0407934500840232,2.292580916218867e-07,0.0,1.4620306387769233e-07,0.9646539955489583,3.3188416637131013e-07,0.1,0.0005724333858848501
2409,1.0489156920812093e-06,0.9940198493414258,1.6297274214593926e-06,1.0405317266639715,2.2914841224519478e-07,0.0,1.367207858038455e-07,0.9649993783611988,8.803417728131535e-08,0.1,0.0005716568634050799
2410,1.7835570815805113e-06,0.9934848684227482,5.3932230912323575e-06,1.041719888873034,2.2954205292080587e-07,0.0,1.6609119768418168e-07,0.9643470947130355,1.6842134797911967e-08,0.1,0.0005708801653528226
2411,1.4051042853679974e-06,0.9936283044939784,1.9347642137290677e-06,1.0413731233435808,2.2951401490445278e-07,0.0,1.3131545983924298e-07,0.9645513200190925,2.6215997195322416e-07,0.1,0.0005701032936445038
2412,5.136039817443816e-06,0.9936017456945813,8.383093700103927e-06,1.0421854591861557,2.2892663764650933e-07,0.0,2.3328803422373312e-07,0.9637664370329494,1.099634346246603e-06,0.1,0.0005693262501969768
2413,1.1798572359111859e-06,0.9934655057566836,1.5938245496727177e-06,1.0419195477997056,2.290911282898378e-07,0.0,1.579710726673511e-07,0.9641694806271115,4.7319119289568334e-08,0.1,0.0005685490369275193
2414,6.01267038291553e-06,0.9925468952299272,1.4084203940001316e-05,1.0437693205179481,2.2897748408468033e-07,0.0,2.453383558531641e-07,0.9632392089217927,2.0292025837420624e-09,0.1,0.0005677716557538278
2415,1.2159430298197549e-06,0.9924362520261306,2.797987235680921e-06,1.043554406042408,2.2944637123600842e-07,0.0,1.3794226561003597e-07,0.9635656553072147,1.8893246078732773e-07,0.1,0.0005669941085940131
2416,3.2633172395435395e-06,0.9925550284875908,8.610165423306171e-06,1.0441075725868005,2.2904072238816298e-07,0.0,1.6984617445814365e-07,0.9628945992309236,6.258863436414686e-07,0.1,0.0005662163973665953
2417,1.655116761867248e-06,0.9925374459767977,1.6415262962254928e-06,1.0437247528420124,2.296445416050119e-07,0.0,1.3992092817716184e-07,0.9632958866430945,1.747418565400949e-08,0.1,0.0005654385239904996
2418,4.083512976649217e-06,0.991570627292884,1.2289649930607993e-05,1.0456163724281051,2.2926731446659687e-07,0.0,1.7793297502066707e-07,0.962371969128077,3.342154109020612e-09,0.1,0.0005646604903850514
2419,3.997696694568731e-06,0.9916714665434334,5.05379921378335e-06,1.0451410602883124,2.2968349355778628e-07,0.0,2.067976936359628e-07,0.9627473236385911,8.423609187957481e-07,0.1,0.0005638822984699711
2420,4.3256777644273825e-06,0.9914807314733738,8.595607141614892e-06,1.045526432962495,2.297946650742233e-07,0.0,2.078114960113453e-07,0.9625535658933781,8.835431799525395e-07,0.1,0.00056310395016537
2421,3.377366965651163e-06,0.9914486889514421,7.74085219745757e-06,1.0455108680355651,2.2964692902860406e-07,0.0,1.6747942765960033e-07,0.9626020514423114,5.4840834096125946e-09,0.1,0.0005623254473917453
2422,2.7242247142567066e-06,0.991455865453443,5.8703249123936985e-06,1.0453658323104738,2.2959719103710086e-07,0.0,1.4733581110704108e-07,0.9627407870101515,1.2468724719383317e-08,0.1,0.0005615467920699748
2423,2.9313173399714287e-06,0.9915708697881914,2.4690755253686802e-06,1.0448456406010662,2.2963206447457196e-07,0.0,1.8712029259404517e-07,0.9631468489777473,6.088968120820937e-07,0.1,0.0005607679861213136
2424,4.0336217352887616e-06,0.9909086186593927,8.390330549445935e-06,1.0461874657436956,2.2991321202425752e-07,0.0,2.1045489972948417e-07,0.9624681478085418,8.716324373381212e-07,0.1,0.0005599890314673875
2425,2.9006835120526375e-06,0.99087860047579,6.6479092311055865e-06,1.0461222142490347,2.290617828748509e-07,0.0,1.663984932065432e-07,0.9625642885866147,1.0139318717961032e-08,0.1,0.0005592099300301901
2426,2.923642114183167e-06,0.9910791977338885,2.7622049856290687e-06,1.0456844248044328,2.295022625276033e-07,0.0,1.6518990264557942e-07,0.9628023501315986,9.280046953108467e-09,0.1,0.0005584306837320764
2427,1.2919058463012334e-06,0.9907967946954518,1.079525191016728e-06,1.0452581443219078,2.2980192682098277e-07,0.0,2.1328511934370908e-07,0.9635119012731932,2.1291604923590057e-07,0.1,0.0005576512944957593
2428,6.595361810468603e-06,0.9898226961241686,1.189927297673421e-05,1.0471635309410134,2.2951601863496762e-07,0.0,2.62846725718191e-07,0.96258147911163,1.469988092139829e-06,0.1,0.0005568717642443041
2429,1.297056087423698e-06,0.9897180594422998,2.8882116112072254e-06,1.0469867856042716,2.2945263822293782e-07,0.0,1.3644292096159916e-07,0.9628637252855932,7.153157355332951e-08,0.1,0.0005560920949011247
2430,3.1889312595012598e-06,0.989650272448065,9.12805444386322e-06,1.047737533638423,2.2973667057613056e-07,0.0,1.5663081853745098e-07,0.9621816266735828,6.553016795862732e-09,0.1,0.0005553122883899772
2431,1.764198259479599e-06,0.9894494682850574,7.777643986628391e-06,1.0476963244886104,2.2847852676477487e-07,0.0,1.5012787457635568e-07,0.9624245006903155,3.4571121432236396e-07,0.1,0.0005545323466349569
2432,1.8862543811337673e-06,0.9896428076332165,3.4501697427913314e-06,1.047229347661659,2.2923336473468225e-07,0.0,1.6405721225964953e-07,0.9626989971524734,3.9312274680014525e-07,0.1,0.0005537522715604924
2433,2.185825906053651e-06,0.9896993540470809,4.348595211922657e-06,1.0472833515190065,2.2968345092522213e-07,0.0,1.5113479889805603e-07,0.9625893041475194,2.0250439547453425e-08,0.1,0.0005529720650913416
2434,1.4203494629327906e-06,0.9896829195857083,2.117361191267264e-06,1.0470077615991877,2.294564609428562e-07,0.0,1.3380650898398017e-07,0.9628821840812933,3.480231569596981e-08,0.1,0.0005521917291525861
2435,1.075031832442619e-06,0.9895676979804617,1.7354101373712183e-06,1.0468345194588575,2.2892021434017806e-07,0.0,1.4693520711261954e-07,0.9631715016692031,7.590286088543508e-08,0.1,0.0005514112656696276
2436,1.3490853234543465e-06,0.9896032369095673,2.6224115572404116e-06,1.0470529828016644,2.2943103772377071e-07,0.0,1.242581078031435e-07,0.9629183515327927,2.579245119704865e-07,0.1,0.0005506306765681819
2437,1.0304097486368846e-06,0.9894416892590406,2.8525948891910957e-06,1.0470909334597491,2.299560151186597e-07,0.0,1.2606585642060963e-07,0.963042798957318,6.617826642241198e-08,0.1,0.0005498499637742753
2438,2.0204652173561044e-06,0.989712845499321,5.43499709237949e-06,1.0471818290155028,2.2942853661334084e-07,0.0,1.4733764430729934e-07,0.9626815958933533,2.211157834608457e-08,0.1,0.0005490691292142387
2439,9.663763194112107e-07,0.9896408386261036,2.2470546809927328e-06,1.0469389478839788,2.2960952605899365e-07,0.0,1.1665642318803293e-07,0.9629973309335489,1.1575633607208147e-07,0.1,0.0005482881748147038
2440,1.057548615790438e-06,0.9890835434015892,6.098120138631202e-06,1.0479837990441334,2.2957155465519463e-07,0.0,1.3247270658212074e-07,0.9625106203401391,1.6315713935455278e-07,0.1,0.000547507102502598
2441,1.1319561963318847e-06,0.9894014119915041,1.4129526562101091e-06,1.0474485633835768,2.2932354681870493e-07,0.0,1.2523733516900393e-07,0.9627288310631719,1.459474674447847e-07,0.1,0.0005467259142051397
2442,9.832269824983086e-07,0.9889161181090691,3.151376404275652e-06,1.0482825655342844,2.2961188506087638e-07,0.0,1.2857412912126165e-07,0.9623809647608295,6.875319513710565e-08,0.1,0.0005459446118498332
2443,9.778078720046324e-07,0.988973865847632,2.063367901428137e-06,1.0479241807770656,2.2933593868401658e-07,0.0,1.4964047068133368e-07,0.9626824420623252,1.2299420859562815e-07,0.1,0.0005451631973644646
2444,9.085683814191725e-07,0.9885454601953357,4.505491688178154e-06,1.0487591043735045,2.296021932579606e-07,0.0,1.3082248528917262e-07,0.9622767627212971,1.0132229277814986e-07,0.1,0.0005443816726770963
2445,2.6278003133484162e-06,0.9895741100208345,6.068034963391256e-06,1.0480915981429344,2.2933134857794357e-07,0.0,2.1281887541135802e-07,0.9619164560531157,5.225802013342218e-09,0.1,0.0005436000397160629
2446,1.0386080475655035e-06,0.9895165257313852,1.8614399550642702e-06,1.0478397150606034,2.2922026232663484e-07,0.0,1.463498051634815e-07,0.9622267586786268,5.7562161259738787e-08,0.1,0.0005428183004099657
2447,1.2362429515633266e-06,0.9896776050053587,1.9811261608992936e-06,1.047749943616309,2.2950401046273328e-07,0.0,1.3201082538216724e-07,0.9621562844330062,1.9130513351228728e-07,0.1,0.0005420364566876692
2448,1.1293456054772832e-06,0.9892805490322141,3.938785994250793e-06,1.0483629827743641,2.2946386479816283e-07,0.0,1.4669556946955709e-07,0.9619411331658194,1.1192399540504994e-07,0.1,0.0005412545104782949
2449,1.3018579920753837e-06,0.9896970063854204,8.558490662835538e-07,1.0478138043830272,2.294305687655651e-07,0.0,1.2853962516601314e-07,0.9620746844586703,1.992620752844232e-07,0.1,0.0005404724637112172
2450,9.995699201681418e-07,0.9897085874791967,4.34701178164687e-07,1.0474822867639997,2.2979301661507634e-07,0.0,1.2807291227545647e-07,0.9623954495789623,1.1144359746140253e-07,0.1,0.0005396903183160586
2451,9.311909252573969e-07,0.9887298640019891,3.7943682400509715e-06,1.0493862452556841,2.297483945312706e-07,0.0,1.3289152889228717e-07,0.9614710415031649,7.696320381000987e-08,0.1,0.0005389080762226857
2452,1.1285409300398896e-06,0.9889844224315205,1.4987529084464768e-06,1.0488322701053852,2.2907370578195696e-07,0.0,1.601587769073376e-07,0.9617712835095619,6.985234790590766e-08,0.1,0.0005381257393612026
2453,1.5735963643237483e-06,0.9892059406261484,1.7403393712811521e-06,1.0486850997973416,2.2957281942126428e-07,0.0,1.6829730498102435e-07,0.9616977592588606,2.1326684418454533e-08,0.1,0.0005373433096619477
2454,9.692178082332248e-07,0.988554274177936,4.478633400140097e-06,1.0499081854597327,2.296776244747889e-07,0.0,1.1676631572754559e-07,0.961127162034117,7.08405565319481e-08,0.1,0.000536560789055489
2455,1.2311243153817486e-06,0.9888574461671866,2.248401415272383e-06,1.0494031041857965,2.2979162395131425e-07,0.0,1.3328349268704187e-07,0.9613298916650809,2.1478992096035654e-07,0.1,0.0005357781794726179
2456,1.1362284340066253e-06,0.9889864907005498,1.1305977523079491e-06,1.0490317371164317,2.29426433406843e-07,0.0,1.300003162896246e-07,0.9615730329074887,4.265348252374679e-08,0.1,0.0005349954828443459
2457,1.5899835261734552e-06,0.9881483335878264,4.945340151607525e-06,1.0506852813501575,2.2982554526151944e-07,0.0,1.5008534148819308e-07,0.9607584628562985,2.6719337853364777e-08,0.1,0.0005342127011018989
2458,1.0193758726018132e-06,0.9880813209440658,2.469484343237127e-06,1.0503741577520667,2.2928151111045736e-07,0.0,1.4997303310337884e-07,0.9611374145346392,1.1859930282298592e-07,0.1,0.0005334298361767132
2459,1.5695924275860307e-06,0.9885326121935485,2.2306348910205998e-06,1.050029522300531,2.2945098976379086e-07,0.0,1.4726904851158906e-07,0.9610315725431239,2.8286433462199057e-07,0.1,0.0005326468900004305
2460,1.0694304819480749e-06,0.9884184953613974,2.1242206003080355e-06,1.0500619502401862,2.2869528493174585e-07,0.0,1.2279119232516678e-07,0.9611140736152524,7.115688305248113e-08,0.1,0.0005318638645048922
2461,1.0521323474677047e-06,0.9884249255236699,1.945369376699091e-06,1.0498812568190585,2.2991818582340784e-07,0.0,1.3433466961032536e-07,0.9612891474301931,5.812013625927648e-08,0.1,0.0005310807616221359
2462,9.499077577856951e-07,0.9884869504034892,1.5211919617286185e-06,1.0497026768635027,2.292810847848159e-07,0.0,1.2148058203820256e-07,0.9614065114417136,1.0041719633591129e-07,0.1,0.0005302975832843904
2463,1.114441033678304e-06,0.9877403785946318,5.438265816337662e-06,1.0511590066778602,2.295736720725472e-07,0.0,1.3380771690663096e-07,0.9606975607549348,6.759819370927289e-08,0.1,0.0005295143314240702
