Generation,Individual_ID,Initial_Loss,Peak_Loss,Boundary_Loss,Data_Loss,PDE_Loss
14,7,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
14,8,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
14,9,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
14,10,1.8431937245736791,7.625325070145821e-08,0.0,1.5137604774815194,0.0
14,11,0.04620743963545977,0.0002053359593188189,0.0,0.030680102910337747,0.0
14,12,0.13841259141786155,2.1354571097702992e-05,0.0,0.022976944263211403,0.0
14,13,0.05551599707953078,0.00018206317556803162,0.0,0.02039167306306643,0.0
14,14,0.055871499583465815,0.005685465441481109,0.0,0.017301523848342944,0.0
14,15,0.062173968368322736,2.052101043763014e-07,0.0,0.03451095912223857,0.0
14,16,0.05957553046023742,1.1316068601030736e-05,0.0,0.03231009947625436,0.0
14,17,0.06723102347740689,1.335118690833172e-07,0.0,0.037951313767708245,0.0
14,18,0.05003927239433582,0.00012898912159052382,0.0,0.02305218050939059,0.0
14,19,0.04920558317715654,0.0014875432779205486,0.0,0.02843936253710023,0.0
14,20,0.047120478187496255,4.660119630851563e-05,0.0,0.029588434639285278,0.0
15,0,0.04091088497501105,0.004787519882842115,0.0,0.025746106589970858,0.0
15,1,0.04652259779661934,0.008786171875422251,0.0,0.022273966406972608,0.0
15,2,0.048484646368336326,0.0018420613198837827,0.0,0.026507419437949452,0.0
15,3,0.041696840476277176,0.0016339876591201904,0.0,0.028924010755379155,0.0
15,4,0.06738620568982928,3.522307235690697e-05,0.0,0.022431560654596894,0.0
15,5,1.2345210420142265,7.284777393079528e-09,0.0,1.9162034326048978,0.0
15,6,0.049554786877966224,0.0012918068177687802,0.0,0.019114269384229256,0.0
15,7,0.0632763538801743,0.00011326789487857157,0.0,0.024712580524711068,0.0
15,8,0.055437208735699,1.5572818889337164e-05,0.0,0.04280640710130943,0.0
15,9,0.06839962061501852,2.59145862814329e-05,0.0,0.03169696372741281,0.0
